bien.type,bien.superficie_totale,bien.superficie_habitable,bien.nombre_pieces,bien.nombre_chambres,bien.nombre_salles_bain,bien.etat_general,localisation.gouvernorat,localisation.delegation,localisation.ville,localisation.coordonnees.latitude,localisation.coordonnees.longitude,equipements.climatisation,equipements.chauffage,equipements.ascenseur,equipements.garage,equipements.cave,equipements.terrasse,equipements.balcon,equipements.jardin,equipements.piscine,equipements.cuisine_equipee,equipements.double_vitrage,equipements.interphone,equipements.videophone,equipements.alarme,equipements.gardiennage,equipements.dressing,equipements.cuisine_americaine,equipements.concierge,equipements.salle_de_sport,is_vente,label_conflict,prix_per_m2_log,log_superficie,log_nombre_pieces,nb_equipements,jours_depuis_publication,has_coordinates,coastal_premium,size_category
Appartement,490.0,,4.0,3.0,3.0,Bon État / Habitable,Tunis,Autres,Gammarth,36.80278,10.17972,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0,False,2.416278143398904,6.19644412779452,1.6094379124341003,3,0.0,1,1,4
Bureau,300.0,,0.0,3.0,0.0,Bon État / Habitable,Tunis,Autres,Autres,36.80278,10.17972,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,2.3978952727983707,5.707110264748875,0.0,2,0.0,1,1,4
Appartement,220.0,,4.0,3.0,3.0,Bon État / Habitable,Tunis,Autres,Jardins De Carthage,36.80278,10.17972,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,2.743768283704289,5.3981627015177525,1.6094379124341003,0,0.0,1,1,3
Maison,30.0,,6.0,5.0,0.0,Bon État / Habitable,Ben Arous,Autres,Autres,36.75333,10.2222,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,3.258096538021482,3.4339872044851463,1.9459101490553132,0,0.0,1,1,0
Bureau,150.0,,0.0,5.0,0.0,Bon État / Habitable,Tunis,Autres,Autres,36.80278,10.17972,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,3.0122615755052013,5.017279836814924,0.0,4,0.0,1,1,3
Villa,400.0,,6.0,5.0,0.0,Bon État / Habitable,Tunis,Autres,Gammarth,36.80278,10.17972,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,0,False,2.8903717578961645,5.993961427306569,1.9459101490553132,4,0.0,1,1,4
Local_Commercial,220.0,,0.0,0.0,0.0,Bon État / Habitable,Tunis,Autres,Autres,36.80278,10.17972,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,2.953962860677696,5.3981627015177525,0.0,0,0.0,1,1,3
Appartement,208.0,,5.0,4.0,2.0,Bon État / Habitable,Tunis,Autres,Autres,36.80278,10.17972,True,True,True,True,False,True,False,True,False,False,True,False,False,False,True,False,False,False,True,0,False,2.4490137267273937,5.342334251964811,1.791759469228055,9,0.0,1,1,3
Bureau,120.0,,0.0,2.0,0.0,Bon État / Habitable,Tunis,Autres,Jardins De Carthage,36.80278,10.17972,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,2.8716796248840124,4.795790545596741,0.0,2,0.0,1,1,2
Maison,120.0,,6.0,5.0,0.0,Bon État / Habitable,Ben Arous,Autres,Autres,36.75333,10.2222,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,2.8716796248840124,4.795790545596741,1.9459101490553132,0,0.0,1,1,2
Appartement,160.0,,4.0,3.0,2.0,Bon État / Habitable,Tunis,Autres,Gammarth,36.80278,10.17972,True,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,0,False,3.258096538021482,5.081404364984463,1.6094379124341003,6,0.0,1,1,3
Villa,497.5369,,7.0,4.0,1.0,Bon État / Habitable,Nabeul,Autres,Hammamet Nord,36.45,10.73333,True,True,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,0,False,3.6176458486990355,6.211677608728594,2.0794415416798357,6,0.0,1,1,4
Appartement,208.0,,5.0,4.0,2.0,Bon État / Habitable,Tunis,Autres,Autres,36.80278,10.17972,True,True,True,True,False,True,False,True,False,False,True,False,False,False,True,False,False,False,True,0,False,2.4490137267273937,5.342334251964811,1.791759469228055,9,0.0,1,1,3
Appartement,208.0,,5.0,4.0,2.0,Bon État / Habitable,Tunis,Autres,Autres,36.80278,10.17972,True,True,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,0,False,2.4490137267273937,5.342334251964811,1.791759469228055,8,0.0,1,1,3
Bureau,11.0,,0.0,1.0,0.0,Bon État / Habitable,Tunis,Autres,La Marsa,36.80278,10.17972,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,3.6176458486990355,2.4849066497880004,0.0,2,0.0,1,1,0
Appartement,124.0,,4.0,3.0,0.0,Bon État / Habitable,Tunis,Autres,Autres,36.86643755084403,10.310668946485965,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,2.5723659551165863,4.8283137373023015,1.6094379124341003,2,0.0,1,1,2
Appartement,180.0,,4.0,3.0,1.0,Bon État / Habitable,Ariana,Autres,Autres,36.8624,10.19556,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0,False,2.2914117923959205,5.198497031265826,1.6094379124341003,5,0.0,1,0,3
Bureau,497.5369,,0.0,0.0,0.0,Bon État / Habitable,Tunis,Autres,Autres,36.80278,10.17972,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,1.6205295310595325,6.211677608728594,0.0,0,0.0,1,1,4
Appartement,208.0,,5.0,4.0,2.0,Bon État / Habitable,Tunis,Autres,Autres,36.80278,10.17972,True,True,True,True,False,True,False,True,False,False,True,False,False,False,True,False,False,False,True,0,False,2.4490137267273937,5.342334251964811,1.791759469228055,9,0.0,1,1,3
Appartement,74.0,,2.0,1.0,1.0,Bon État / Habitable,Ariana,Autres,Autres,36.8624,10.19556,True,True,True,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,0,False,2.9214163795781247,4.31748811353631,1.0986122886681098,8,0.0,1,0,0
Appartement,205.0,,5.0,4.0,2.0,Bon État / Habitable,Tunis,Autres,Autres,36.80278,10.17972,True,True,True,True,False,True,True,True,False,False,True,False,False,False,True,False,False,False,True,0,False,2.4622952034014536,5.327876168789581,1.791759469228055,10,0.0,1,1,3
Villa,250.0,,5.0,3.0,1.0,Bon État / Habitable,Nabeul,Autres,Hammemet Centre,36.45,10.73333,True,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,0,False,2.833213344056216,5.5254529391317835,1.791759469228055,4,0.0,1,1,4
Appartement,100.0,,2.0,1.0,0.0,Bon État / Habitable,Ariana,Autres,Autres,36.8624,10.19556,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0,False,2.2823823856765264,4.61512051684126,1.0986122886681098,6,0.0,1,0,1
Appartement,125.0,,3.0,2.0,1.0,Bon État / Habitable,Ariana,Autres,Autres,36.8624,10.19556,True,True,True,True,False,True,True,False,False,False,True,False,False,False,True,False,False,False,True,0,False,2.624668592163159,4.836281906951478,1.3862943611198906,9,0.0,1,0,2
Appartement,153.0,,4.0,3.0,3.0,Bon État / Habitable,Tunis,Autres,Jardins De Carthage,36.80278,10.17972,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,3.172866105402847,5.0369526024136295,1.6094379124341003,4,0.0,1,1,3
Appartement,60.0,,2.0,1.0,1.0,Bon État / Habitable,Tunis,Autres,La Marsa,36.80278,10.17972,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0,False,3.5361166995615263,4.110873864173311,1.0986122886681098,3,0.0,1,1,0
Duplex,250.0,,4.0,3.0,3.0,Bon État / Habitable,Tunis,Autres,La Marsa,36.80278,10.17972,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,2.3608540011180215,5.5254529391317835,1.6094379124341003,0,0.0,1,1,4
Appartement,125.0,,3.0,2.0,1.0,Bon État / Habitable,Ariana,Autres,Autres,36.8624,10.19556,True,True,True,True,False,True,True,True,False,False,False,False,False,False,True,False,False,False,True,0,False,2.624668592163159,4.836281906951478,1.3862943611198906,9,0.0,1,0,2
Appartement,430.0,,3.0,2.0,0.0,Bon État / Habitable,Ben Arous,Autres,Autres,36.75333,10.2222,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,False,3.6176458486990355,6.066108090103747,1.3862943611198906,2,0.0,1,1,4
Appartement,220.0,,4.0,3.0,3.0,Bon État / Habitable,Tunis,Autres,La Marsa,36.80278,10.17972,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,2.8278514009148306,5.3981627015177525,1.6094379124341003,0,0.0,1,1,3
Appartement,125.0,,3.0,2.0,1.0,Bon État / Habitable,Ariana,Autres,Autres,36.8624,10.19556,True,True,True,True,False,True,True,False,False,False,True,False,False,False,True,False,False,False,True,0,False,2.624668592163159,4.836281906951478,1.3862943611198906,9,0.0,1,0,2
Appartement,125.0,,3.0,2.0,1.0,Bon État / Habitable,Ariana,Autres,Autres,36.8624,10.19556,True,True,True,True,False,True,True,False,False,False,True,False,False,False,True,False,False,False,True,0,False,2.624668592163159,4.836281906951478,1.3862943611198906,9,0.0,1,0,2
Appartement,74.0,,2.0,1.0,1.0,Bon État / Habitable,Ariana,Autres,Autres,36.8624,10.19556,True,True,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,0,False,2.845851742927939,4.31748811353631,1.0986122886681098,7,0.0,1,0,0
Appartement,125.0,,3.0,2.0,1.0,Bon État / Habitable,Ariana,Autres,Autres,36.8624,10.19556,True,True,True,True,False,True,True,False,False,False,True,False,False,False,True,False,False,False,True,0,False,2.624668592163159,4.836281906951478,1.3862943611198906,9,0.0,1,0,2
Appartement,74.0,,2.0,1.0,1.0,Bon État / Habitable,Ariana,Autres,Autres,36.8624,10.19556,True,True,True,True,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,0,False,2.845851742927939,4.31748811353631,1.0986122886681098,8,0.0,1,0,0
Appartement,209.0,,5.0,4.0,2.0,Bon État / Habitable,Tunis,Autres,Autres,36.80278,10.17972,True,True,True,True,False,True,False,True,False,False,True,False,False,False,True,False,False,False,True,0,False,2.4446327506500602,5.3471075307174685,1.791759469228055,9,0.0,1,1,3
Appartement,125.0,,3.0,2.0,1.0,Bon État / Habitable,Ariana,Autres,Autres,36.8624,10.19556,True,True,True,True,False,True,True,False,False,False,True,False,False,False,True,False,False,False,True,0,False,2.624668592163159,4.836281906951478,1.3862943611198906,9,0.0,1,0,2
Appartement,74.0,,2.0,1.0,1.0,Bon État / Habitable,Ariana,Autres,Autres,36.8624,10.19556,True,True,True,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,0,False,2.845851742927939,4.31748811353631,1.0986122886681098,8,0.0,1,0,0
Appartement,124.0,,7.0,3.0,1.0,Bon État / Habitable,Tunis,Autres,Autres,0.0,0.0,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,0,False,2.5723659551165863,4.8283137373023015,2.0794415416798357,4,0.0,1,1,2
Appartement,125.0,,3.0,2.0,1.0,Bon État / Habitable,Ariana,Autres,Autres,36.8624,10.19556,True,True,True,True,False,True,True,False,False,False,True,False,False,False,True,False,False,False,True,0,False,2.624668592163159,4.836281906951478,1.3862943611198906,9,0.0,1,0,2
Appartement,75.0,,2.0,1.0,1.0,Bon État / Habitable,Ariana,Autres,Autres,36.8624,10.19556,True,True,True,True,False,True,True,True,False,False,True,False,False,False,True,False,False,False,True,0,False,2.833213344056216,4.330733340286331,1.0986122886681098,10,0.0,1,0,0
Appartement,110.0,,4.0,3.0,0.0,Bon État / Habitable,Tunis,Autres,La Marsa,0.0,0.0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,0,False,2.477302050402781,4.709530201312334,1.6094379124341003,3,0.0,1,1,1
Villa,140.0,,4.0,3.0,0.0,Bon État / Habitable,Nabeul,Autres,Hammemet Sud,36.45,10.73333,True,True,False,False,False,False,False,True,True,False,True,False,False,False,True,False,False,False,False,1,False,8.503007331933736,4.948759890378168,1.6094379124341003,6,0.0,1,1,2
Appartement,120.0,,3.0,2.0,1.0,Bon État / Habitable,Nabeul,Autres,Hammemet Centre,36.45,10.73333,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,1,False,8.006700845440367,4.795790545596741,1.3862943611198906,4,0.0,1,1,2
Appartement,109.0,,3.0,2.0,1.0,Bon État / Habitable,Nabeul,Autres,Hammemet Centre,36.45,10.73333,True,True,True,True,True,True,True,True,False,False,True,False,False,False,True,False,False,False,False,1,False,8.169933807853873,4.700480365792417,1.3862943611198906,10,0.0,1,1,1
Maison,130.0,,3.0,2.0,0.0,Bon État / Habitable,Nabeul,Autres,Hammemet Sud,36.45,10.73333,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1,False,7.808947991823138,4.875197323201151,1.3862943611198906,1,0.0,1,1,2
Appartement,55.0,,1.0,1.0,0.0,Bon État / Habitable,Nabeul,Autres,Hammemet Centre,36.45,10.73333,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,False,7.842457296353665,4.02535169073515,0.6931471805599453,2,0.0,1,1,0
Maison,461.0,,4.0,3.0,0.0,Bon État / Habitable,Nabeul,Autres,Autres,36.45,10.73333,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1,False,6.633606666654375,6.135564891081739,1.6094379124341003,1,0.0,1,1,4
Villa,510.51079999999996,,9.0,6.0,2.0,Bon État / Habitable,Nabeul,Autres,Hammamet Nord,36.45,10.73333,True,True,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,1,False,7.688372064862406,6.237368699538277,2.302585092994046,6,0.0,1,1,4
Maison,170.0,,5.0,4.0,0.0,Bon État / Habitable,Nabeul,Autres,Autres,36.45,10.73333,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1,False,7.188812514403444,5.14166355650266,1.791759469228055,3,0.0,1,1,3
Villa,435.0,,7.0,5.0,1.0,Bon État / Habitable,Nabeul,Autres,Hammemet Sud,36.45,10.73333,True,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,1,False,7.0478869680850025,6.077642243349034,2.0794415416798357,5,0.0,1,1,4
Appartement,125.0,,4.0,3.0,0.0,Bon État / Habitable,Nabeul,Autres,Autres,36.45,10.73333,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,8.188966863648876,4.836281906951478,1.6094379124341003,0,0.0,1,1,2
Maison,100.0,,3.0,2.0,0.0,Bon État / Habitable,Nabeul,Autres,Hammemet Sud,36.45,10.73333,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,6.7464121285733745,4.61512051684126,1.3862943611198906,0,0.0,1,1,1
Appartement,30.0,,1.0,1.0,0.0,Bon État / Habitable,Nabeul,Autres,Autres,36.45,10.73333,True,True,True,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,True,1,False,8.517393171418904,3.4339872044851463,0.6931471805599453,8,0.0,1,1,0
Appartement,90.0,,2.0,1.0,0.0,Bon État / Habitable,Nabeul,Autres,Autres,36.45,10.73333,True,True,False,True,False,False,False,True,True,False,True,False,False,False,True,False,True,False,True,1,False,8.294299608857235,4.51085950651685,1.0986122886681098,9,0.0,1,1,1
Villa,200.0,,4.0,3.0,0.0,Bon État / Habitable,Nabeul,Autres,Hammemet Sud,36.45,10.73333,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1,False,7.719129840906732,5.303304908059076,1.6094379124341003,1,0.0,1,1,3
Appartement,109.0,,3.0,2.0,0.0,Bon État / Habitable,Nabeul,Autres,Hammemet Centre,36.45,10.73333,True,True,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,1,False,8.169933807853873,4.700480365792417,1.3862943611198906,6,0.0,1,1,1
Villa,140.0,,7.0,4.0,1.0,Bon État / Habitable,Nabeul,Autres,Hammemet Sud,36.45,10.73333,True,True,False,True,False,False,False,True,True,False,True,False,False,False,True,False,False,False,False,1,False,8.503007331933736,4.948759890378168,2.0794415416798357,7,0.0,1,1,2
Appartement,55.0,,2.0,1.0,0.0,Bon État / Habitable,Nabeul,Autres,Hammemet Centre,36.45,10.73333,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,False,7.842457296353665,4.02535169073515,1.0986122886681098,1,0.0,1,1,0
Villa,500.0,,5.0,4.0,2.0,Bon État / Habitable,Nabeul,Autres,Hammamet Nord,36.45,10.73333,True,False,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,1,False,7.937731775260109,6.2166061010848646,1.791759469228055,5,0.0,1,1,4
Appartement,40.0,,1.0,1.0,0.0,Bon État / Habitable,Nabeul,Autres,Hammemet Centre,36.45,10.73333,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,False,8.160803920954665,3.713572066704308,0.6931471805599453,2,0.0,1,1,0
Duplex,220.0,,4.0,3.0,0.0,Bon État / Habitable,Nabeul,Autres,Hammamet Nord,36.45,10.73333,True,True,False,False,False,False,False,True,True,False,True,False,False,False,True,False,False,False,False,1,False,8.134494229479655,5.3981627015177525,1.6094379124341003,6,0.0,1,1,3
Appartement,90.0,,2.0,1.0,0.0,Bon État / Habitable,Nabeul,Autres,Autres,36.45,10.73333,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,1,False,7.929766461729666,4.51085950651685,1.0986122886681098,3,0.0,1,1,1
Villa,300.0,,4.0,3.0,1.0,Bon État / Habitable,Nabeul,Autres,Autres,36.45,10.73333,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,8.900321798012031,5.707110264748875,1.6094379124341003,3,0.0,1,1,4
